x x x x y
0.8246372515960630	0.8766271130146540	0.0556388402445167	0.5600453074720240	1.1477314733426000
0.5378495982298370	0.5997355201234080	0.9450458454105970	0.8826838595114590	2.9565856303210500
0.4366422917935930	0.7502673674977670	0.4106438618866410	0.1989674139433560	0.2479993863299580
0.9468471621401930	0.3930646431559690	0.6718445014432100	0.0896073646036795	0.0984208174638432
0.9537455439102970	0.1902834177203770	0.1633787234760720	0.5684521618547170	1.1796965142169400
0.4886766655743530	0.7549258451054420	0.8207178786525230	0.4371654803416800	0.7483518612640480
0.1761585514559530	0.3444383446514920	0.5784481254324300	0.0864344681275288	0.0946069447745932
0.4184190314207670	0.5404438057303870	0.1307965553910580	0.5879988722805400	1.2565758448678400
0.8477718960970450	0.5629546687809960	0.4177390948503120	0.2175175256797440	0.2773615991263560
0.0150812802571532	0.1910690097136170	0.4715424483522260	0.3625798084128520	0.5589929745883420
0.7814807671600440	0.3635578171810530	0.6724982473158880	0.5596006498112210	1.1460588270914300
0.4080080918476430	0.3849668798269720	0.6620986009091650	0.7539159842074150	2.0738894915857100
0.3247566613599070	0.3085908079748320	0.4158366300957310	0.1236423808047810	0.1410537001782420
0.7981130905200780	0.3784747749825620	0.7320998775384870	0.3594774587493810	0.5518534861901220
0.8215757695034450	0.5427986358312470	0.7609185365125670	0.9346400707130140	3.3877420979356000
0.2897355122418650	0.7111539075457040	0.3470454982490950	0.6099391472762060	1.3472811561555100
0.7406658657568690	0.2838953058253160	0.1498316956092260	0.4798419012992610	0.8735871664486640
0.0136434364938223	0.2283240612802730	0.5701019396308180	0.5806222127380150	1.2271363243045100
0.7299835725176190	0.6331490088456910	0.2895780942417260	0.1520207595133500	0.1791784044057280
0.0302938160737503	0.6310291966619860	0.1544508608941250	0.4009664297812260	0.6520538196703160
0.4562843761114550	0.3498317813251030	0.5821742326588770	0.2547654878690420	0.3404193292174150
0.9514243606550550	0.5379915460501140	0.6658031255787360	0.1676695981717250	0.2012867495852130
0.6194061092459250	0.3046614478837380	0.5466079415085720	0.3098302914962430	0.4447822042997190
0.6260861746706200	0.4735539600189660	0.1293934495616620	0.0483024577428345	0.0507537244392157
